Quantidade,DiaDaSemana,Turno,TipoFrete,TipoTransporte,OrdemViagem,PercAtraso,Atraso
6,5,3,0,3,1,.2,0
6,5,3,0,3,1,.1,0
6,6,3,0,3,1,.1,0
6,5,3,0,3,1,.2,0
6,5,3,0,3,1,0,0
6,5,3,0,3,1,.2,0
6,5,3,0,3,1,.1,0
6,5,3,0,3,1,0,0
6,5,3,0,3,1,.2,1
6,5,3,0,3,1,.1,0
6,5,3,0,3,1,.3,0
6,5,3,0,3,1,.2,1
6,5,3,0,3,1,.3,0
6,5,3,0,3,1,.2,0
6,5,3,0,3,1,0,0
6,5,3,0,3,1,.1,0
6,5,3,0,3,1,0,0
6,5,3,0,3,1,0,0
6,6,3,0,3,1,.1,0
5,5,3,0,3,1,0,0
6,5,3,0,3,1,.1,0
6,7,3,0,3,1,.5,1
6,7,3,0,3,1,0,0
2,5,3,0,3,1,.1,0
6,5,3,0,3,1,.2,0
6,5,3,0,3,2,.2,0
6,5,3,0,3,1,.1,0
4,5,3,0,3,1,.1,0
4,5,3,0,3,1,.1,0
4,6,3,0,3,1,0,0
6,6,3,0,3,1,.1,1
6,5,3,0,3,1,.1,0
5,7,3,0,3,2,0,1
6,6,3,0,3,1,.1,1
6,6,3,0,3,2,.1,1
4,5,3,0,3,1,.1,0
4,5,3,0,3,1,.1,0
4,5,3,0,3,1,.2,0
4,5,3,0,3,1,.1,0
6,5,3,0,3,2,.2,0
4,5,3,0,3,1,.2,0
4,5,3,0,3,1,.1,0
4,5,3,0,3,1,0,0
4,5,3,0,3,1,.2,0
4,5,3,0,3,1,.2,0
4,5,3,0,3,1,.1,0
4,5,3,0,3,1,.1,0
4,5,3,0,3,1,.1,0
4,5,3,0,3,1,.1,0
4,5,3,0,3,1,.1,0
4,5,3,0,3,1,.2,0
4,5,3,0,3,1,.1,0
4,5,3,0,3,1,0,0
4,5,3,0,3,1,.1,0
4,5,3,0,3,2,.1,1
6,7,3,0,3,1,.1,0
6,7,3,0,3,1,.2,1
6,2,3,0,3,1,.1,1
6,6,3,0,3,2,.3,1
6,2,3,0,3,1,0,0
4,5,3,0,3,1,.1,0
6,7,3,0,3,2,.1,0
6,6,3,0,3,2,0,0
6,5,3,0,3,1,.1,0
4,5,3,0,3,1,.1,0
6,2,3,0,3,1,.2,0
6,6,3,0,3,1,.1,0
4,6,3,0,3,1,.3,0
6,6,3,0,3,1,0,0
6,6,3,0,3,1,0,0
4,6,3,0,3,1,.3,1
4,6,3,0,3,1,.2,0
6,6,3,0,3,2,.2,1
6,7,3,0,3,1,.2,0
6,6,3,0,3,1,.1,0
6,6,3,0,3,2,.1,1
6,2,3,0,3,1,.1,1
6,6,3,0,3,1,.2,0
6,6,3,0,3,1,0,0
5,6,3,0,3,1,.2,0
4,6,3,0,3,1,.1,0
4,7,3,0,3,1,.1,1
6,6,3,0,3,1,0,0
6,7,3,0,3,1,0,0
6,6,3,0,3,1,0,0
6,6,3,0,3,1,.2,1
6,6,3,0,3,1,0,0
6,6,3,0,3,1,.3,0
6,6,3,0,3,1,.5,1
6,6,3,0,3,3,.2,0
6,6,3,0,3,3,.3,1
6,7,3,0,3,2,.2,0
6,7,3,0,3,2,.1,0
6,7,3,0,3,2,.2,0
6,7,3,0,3,1,.1,0
6,6,3,0,3,3,.2,0
4,7,3,0,3,2,.1,0
6,7,3,0,3,3,.1,0
6,6,3,0,3,1,.1,0
6,7,3,0,3,2,.1,0
6,2,3,0,3,2,.1,0
4,7,3,0,3,2,.2,0
4,7,3,0,3,2,.1,0
4,7,3,0,3,2,.2,0
4,7,3,0,3,2,.2,0
4,7,3,0,3,2,.2,0
4,7,3,0,3,2,.1,0
4,7,3,0,3,2,.1,0
4,7,3,0,3,2,.1,0
4,7,3,0,3,2,.1,0
4,7,3,0,3,2,.1,0
4,7,3,0,3,2,.1,0
4,7,3,0,3,2,.2,0
4,7,3,0,3,2,.1,0
4,7,3,0,3,2,0,0
4,7,3,0,3,2,0,0
6,4,3,0,3,1,.2,0
5,2,3,0,3,1,.1,0
6,7,3,0,3,2,.5,1
6,2,3,0,3,2,.1,0
6,2,3,0,3,2,.1,0
6,2,3,0,3,2,.1,0
6,2,3,0,3,2,.1,0
6,4,3,0,3,1,0,0
5,2,3,0,3,1,.2,0
5,2,3,0,3,1,.1,0
6,2,3,0,3,2,.2,0
6,2,3,0,3,1,.1,0
6,2,3,0,3,2,.2,0
4,2,3,0,3,2,0,0
4,2,3,0,3,2,.1,0
4,2,3,0,3,1,.1,0
4,2,3,0,3,2,.2,0
4,2,3,0,3,3,.1,0
4,2,3,0,3,3,.1,0
4,2,3,0,3,3,.1,0
4,2,3,0,3,3,.1,0
4,2,3,0,3,3,.1,0
4,2,3,0,3,3,.1,0
4,2,3,0,3,3,.2,0
4,2,3,0,3,3,.1,0
4,2,3,0,3,2,.1,0
4,2,3,0,3,3,0,0
4,2,3,0,3,3,.1,0
4,2,3,0,3,2,.1,0
4,2,3,0,3,3,.2,0
4,2,3,0,3,3,.1,0
4,2,3,0,3,3,.2,0
4,2,3,0,3,3,0,0
4,2,3,0,3,3,.2,0
4,2,3,0,3,3,.2,0
4,2,3,0,3,4,.1,0
4,2,3,0,3,4,.1,0
4,2,3,0,3,4,.1,0
4,2,3,0,3,4,.1,0
6,2,3,0,3,2,.1,0
6,2,3,0,3,2,0,0
6,2,3,0,3,1,.3,0
6,2,3,0,3,2,0,0
6,2,3,0,3,2,.1,0
6,2,3,0,3,1,0,0
6,2,3,0,3,2,.3,0
6,2,3,0,3,1,.2,0
6,6,3,0,3,1,0,0
6,3,3,0,3,1,0,0
6,4,3,0,3,1,0,0
6,5,3,0,3,1,0,0
6,2,3,0,3,2,.1,0
6,2,3,0,3,1,.2,0
6,3,3,0,3,4,.2,0
5,4,3,0,3,3,.1,0
6,4,3,0,3,1,0,0
6,4,3,0,3,3,.5,0
3,4,3,0,3,1,0,0
4,3,3,0,3,2,.1,0
5,3,3,0,3,1,.1,0
6,3,3,0,3,1,.1,0
6,4,3,0,3,2,.3,0
4,4,3,0,3,3,0,0
5,4,3,0,3,2,.1,0
6,4,3,0,3,1,0,0
6,4,3,0,3,3,.2,1
6,4,3,0,3,3,0,0
6,4,3,0,3,1,.1,0
4,4,3,0,3,3,.1,0
4,4,3,0,3,2,.1,0
6,4,3,0,3,2,.1,0
6,4,3,0,3,2,0,0
6,3,3,0,3,2,.1,0
6,4,3,0,3,4,.2,0
4,4,3,0,3,3,.1,0
4,4,3,0,3,2,.1,0
6,6,3,0,3,3,.1,0
6,5,3,0,3,1,0,0
6,4,3,0,3,2,0,0
6,4,3,0,3,3,.1,0
4,4,3,0,3,3,.2,0
6,5,3,0,3,2,0,0
6,4,3,0,3,3,0,0
5,4,3,0,3,2,.2,0
6,4,3,0,3,2,0,0
4,4,3,0,3,2,.3,0
6,4,3,0,3,2,0,0
6,4,3,0,3,3,.3,0
6,5,3,0,3,3,0,0
4,5,3,0,3,1,.1,1
4,5,3,0,3,2,.1,0
6,5,3,0,3,4,.1,0
6,4,3,0,3,2,.2,0
6,4,3,0,3,2,.2,0
6,4,3,0,3,2,.1,0
6,4,3,0,3,1,.2,0
5,5,3,0,3,1,0,0
4,5,3,0,3,4,0,0
4,5,3,0,3,4,.2,0
4,5,3,0,3,4,.2,0
4,5,3,0,3,5,0,0
4,5,3,0,3,5,.2,0
6,6,3,0,3,1,0,0
6,5,3,0,3,5,.2,0
4,5,3,0,3,5,.2,0
4,5,3,0,3,5,.1,0
4,5,3,0,3,6,.1,0
4,5,3,0,3,5,.1,0
4,5,3,0,3,6,.1,0
4,5,3,0,3,5,.1,0
4,5,3,0,3,4,0,0
4,5,3,0,3,6,.1,0
4,5,3,0,3,5,0,0
4,5,3,0,3,5,.1,0
4,5,3,0,3,4,.1,0
4,5,3,0,3,4,.1,0
4,5,3,0,3,4,.2,0
4,5,3,0,3,4,.1,0
4,5,3,0,3,3,.1,0
4,5,3,0,3,4,.1,0
4,5,3,0,3,3,.1,0
4,5,3,0,3,4,.2,0
4,5,3,0,3,4,.1,0
4,5,3,0,3,4,.2,0
4,5,3,0,3,6,.1,0
4,5,3,0,3,5,.1,0
4,5,3,0,3,5,.1,0
4,5,3,0,3,5,.2,0
4,5,3,0,3,5,.1,0
4,5,3,0,3,4,.1,0
4,5,3,0,3,5,.1,0
4,5,3,0,3,4,.1,0
4,5,3,0,3,5,.2,0
4,5,3,0,3,5,.1,0
4,5,3,0,3,5,.2,0
6,5,3,0,3,2,.1,0
6,5,3,0,3,3,.2,0
6,5,3,0,3,3,.1,0
6,6,3,0,3,3,.1,0
6,5,3,0,3,2,0,0
6,5,3,0,3,1,.1,0
6,5,3,0,3,4,.2,0
6,6,3,0,3,2,.1,0
6,5,3,0,3,2,.2,1
6,5,3,0,3,3,0,0
6,6,3,0,3,3,.1,0
6,6,3,0,3,4,0,0
6,5,3,0,3,2,.2,0
4,6,3,0,3,2,.1,0
4,6,3,0,3,4,.1,0
6,6,3,0,3,1,.1,1
6,7,3,0,3,2,.3,1
6,6,3,0,3,1,0,0
4,6,3,0,3,3,.1,0
6,6,3,0,3,2,.1,0
4,6,3,0,3,6,0,0
4,6,3,0,3,7,.1,0
4,6,3,0,3,8,.1,0
4,6,3,0,3,7,.1,0
4,6,3,0,3,8,.1,0
4,6,3,0,3,7,.1,0
4,6,3,0,3,6,0,0
4,6,3,0,3,8,.1,0
4,6,3,0,3,7,.1,0
4,6,3,0,3,6,.1,0
4,6,3,0,3,6,.1,0
4,6,3,0,3,6,.2,0
4,6,3,0,3,6,.1,0
4,6,3,0,3,5,.1,0
4,6,3,0,3,6,.1,0
4,6,3,0,3,5,.1,0
4,6,3,0,3,6,.2,0
4,6,3,0,3,6,.2,1
4,6,3,0,3,8,.1,0
4,6,3,0,3,7,.1,0
4,6,3,0,3,7,.1,0
4,6,3,0,3,7,.2,0
4,6,3,0,3,7,.1,0
4,6,3,0,3,6,.1,0
4,6,3,0,3,7,.1,0
4,6,3,0,3,6,.1,0
4,6,3,0,3,7,.2,0
4,6,3,0,3,6,.1,0
4,6,3,0,3,7,.2,0
4,6,3,0,3,7,0,0
4,6,3,0,3,6,.2,0
4,6,3,0,3,6,.2,0
6,6,3,0,3,2,.1,0
4,6,3,0,3,3,.3,0
6,6,3,0,3,3,0,0
6,6,3,0,3,5,.2,0
4,6,3,0,3,4,.2,0
6,6,3,0,3,4,.1,0
6,6,3,0,3,3,.1,0
4,1,3,0,3,7,.1,0
4,1,3,0,3,8,.2,0
4,1,3,0,3,8,0,0
6,6,3,0,3,1,.1,0
6,6,3,0,3,3,.1,0
6,6,3,0,3,2,.2,0
6,6,3,0,3,2,.2,0
6,6,3,0,3,2,.2,0
6,7,3,0,3,3,.2,1
6,6,3,0,3,2,.2,0
4,7,3,0,3,4,0,0
5,2,3,0,3,1,.1,0
4,6,3,0,3,3,.2,1
4,7,3,0,3,9,0,0
4,7,3,0,3,7,.2,0
4,7,3,0,3,7,.2,0
4,7,3,0,3,9,.1,0
6,2,3,0,3,1,.1,0
6,2,3,0,3,4,0,0
6,7,3,0,3,4,.3,0
4,7,3,0,3,10,.1,0
4,7,3,0,3,9,.1,0
4,7,3,0,3,10,.1,0
4,7,3,0,3,9,.1,0
4,7,3,0,3,10,.1,0
4,7,3,0,3,9,.1,0
4,7,3,0,3,8,.1,0
4,7,3,0,3,8,.1,0
4,7,3,0,3,8,.2,0
4,7,3,0,3,8,.1,0
4,7,3,0,3,7,.1,0
4,7,3,0,3,8,.1,1
4,7,3,0,3,7,.1,0
4,7,3,0,3,8,.2,0
4,7,3,0,3,8,.1,0
4,7,3,0,3,9,.2,0
4,7,3,0,3,10,.1,0
4,7,3,0,3,9,.1,0
4,7,3,0,3,9,.1,0
4,7,3,0,3,9,.2,0
4,7,3,0,3,9,.1,0
4,7,3,0,3,8,.1,0
4,7,3,0,3,10,.2,0
4,7,3,0,3,8,.1,0
6,7,3,0,3,2,0,0
6,2,3,0,3,3,0,0
6,7,3,0,3,3,.2,0
6,2,3,0,3,2,0,0
6,2,3,0,3,4,0,0
4,7,3,0,3,3,.1,0
6,2,3,0,3,3,.1,0
6,2,3,0,3,1,.1,0
4,1,3,0,3,11,.1,0
4,1,3,0,3,11,.1,0
4,1,3,0,3,11,.1,0
4,1,3,0,3,10,.1,0
4,1,3,0,3,10,.1,0
4,1,3,0,3,10,.2,0
4,1,3,0,3,10,.1,0
4,2,3,0,3,3,.1,0
4,1,3,0,3,4,.1,0
4,1,3,0,3,9,.1,0
4,2,3,0,3,9,.1,1
4,1,3,0,3,9,.1,0
4,1,3,0,3,9,.2,0
4,1,3,0,3,11,.1,0
4,1,3,0,3,8,.2,0
4,1,3,0,3,8,.2,0
6,2,3,0,3,1,.3,0
4,2,3,0,3,12,.1,0
4,2,3,0,3,12,.1,0
4,2,3,0,3,12,.1,0
4,2,3,0,3,11,.1,0
4,2,3,0,3,11,.1,0
4,2,3,0,3,11,.2,0
4,2,3,0,3,11,.1,0
4,2,3,0,3,10,.1,0
4,2,3,0,3,10,.1,0
4,2,3,0,3,10,.2,0
4,2,3,0,3,12,.1,0
4,2,3,0,3,9,.1,0
4,2,3,0,3,10,0,0
4,2,3,0,3,9,.2,1
4,2,3,0,3,9,.2,0
4,2,3,0,3,13,.1,0
4,2,3,0,3,11,.2,0
4,2,3,0,3,13,.1,0
4,2,3,0,3,5,.1,0
4,2,3,0,3,13,.1,0
4,2,3,0,3,3,.1,0
4,2,3,0,3,13,.1,0
4,2,3,0,3,11,.1,0
4,2,3,0,3,12,.1,0
4,2,3,0,3,12,.1,0
4,2,3,0,3,12,.2,0
4,2,3,0,3,12,.1,0
4,2,3,0,3,11,.1,0
4,2,3,0,3,6,.1,0
4,2,3,0,3,11,.2,0
4,2,3,0,3,10,.1,0
4,2,3,0,3,12,.2,0
4,2,3,0,3,11,0,0
4,2,3,0,3,10,.2,1
4,2,3,0,3,10,.2,0
6,2,3,0,3,3,.1,0
6,2,3,0,3,3,.2,0
6,3,3,0,3,3,.1,0
6,3,3,0,3,3,.3,0
6,3,3,0,3,4,0,0
6,2,3,0,3,5,.2,0
6,2,3,0,3,2,.1,0
6,2,3,0,3,4,.1,0
6,4,3,0,3,4,0,0
4,4,3,0,3,4,.1,0
6,2,3,0,3,4,.2,0
6,3,3,0,3,5,0,0
4,2,3,0,3,5,.1,0
6,4,3,0,3,1,0,0
4,3,3,0,3,5,0,0
5,3,3,0,3,4,.2,0
4,3,3,0,3,4,.1,0
4,3,3,0,3,12,0,0
4,3,3,0,3,11,.2,0
4,3,3,0,3,11,.2,0
4,3,3,0,3,13,0,0
4,3,3,0,3,12,.2,0
4,3,3,0,3,12,.2,0
4,3,3,0,3,14,.1,0
4,3,3,0,3,15,.1,0
4,3,3,0,3,14,.1,0
4,3,3,0,3,15,.1,0
4,3,3,0,3,14,.1,0
4,3,3,0,3,15,.1,0
4,3,3,0,3,14,.1,0
4,3,3,0,3,13,.1,0
4,3,3,0,3,13,.1,0
4,3,3,0,3,13,.2,0
4,3,3,0,3,13,.1,0
4,3,3,0,3,12,.1,0
4,3,3,0,3,10,.1,0
4,3,3,0,3,12,.1,0
4,3,3,0,3,12,.2,0
4,3,3,0,3,11,.1,0
4,3,3,0,3,13,.2,0
4,3,3,0,3,15,.1,0
4,3,3,0,3,14,.1,0
4,3,3,0,3,14,.1,0
4,3,3,0,3,14,.2,0
4,3,3,0,3,14,.1,0
4,3,3,0,3,13,.1,0
4,3,3,0,3,11,.1,0
4,3,3,0,3,13,.1,0
4,3,3,0,3,13,.2,0
4,3,3,0,3,12,.1,0
4,3,3,0,3,14,.2,0
4,3,3,0,3,7,.1,0
4,3,3,0,3,8,.1,0
6,4,3,0,3,4,.1,0
5,3,3,0,3,3,.1,0
6,4,3,0,3,4,.1,0
6,4,3,0,3,6,.2,1
6,4,3,0,3,4,0,0
6,4,3,0,3,3,0,0
6,4,3,0,3,3,.1,0
6,4,3,0,3,5,.1,0
5,3,3,0,3,4,.2,0
4,3,3,0,3,5,.2,1
6,3,3,0,3,4,.1,0
6,3,3,0,3,2,.1,0
4,3,3,0,3,4,.3,0
6,3,3,0,3,3,.2,0
6,4,3,0,3,2,0,0
6,4,3,0,3,3,.2,0
6,3,3,0,3,1,.2,1
4,3,3,0,3,1,.1,0
6,3,3,0,3,4,.1,0
6,4,3,0,3,2,0,0
6,4,3,0,3,4,.2,0
6,4,3,0,3,1,.2,0
6,4,3,0,3,3,0,0
4,4,3,0,3,2,.1,0
6,3,3,0,3,4,.1,0
4,3,3,0,3,3,.1,0
5,6,3,0,3,2,.1,1
4,4,3,0,3,16,.1,0
4,4,3,0,3,16,.1,0
4,4,3,0,3,16,.1,0
4,4,3,0,3,16,.1,0
4,4,3,0,3,15,.1,0
4,4,3,0,3,15,.1,0
4,4,3,0,3,15,.2,0
4,4,3,0,3,15,.1,0
4,4,3,0,3,14,.1,0
4,4,3,0,3,12,.1,0
4,4,3,0,3,14,.1,0
4,4,3,0,3,14,.2,0
4,4,3,0,3,13,.1,0
4,4,3,0,3,15,.2,0
4,4,3,0,3,14,0,0
4,4,3,0,3,13,.2,0
4,4,3,0,3,13,.2,0
4,4,3,0,3,17,.1,0
4,4,3,0,3,17,.1,0
4,4,3,0,3,16,.1,0
4,4,3,0,3,16,.1,0
4,4,3,0,3,16,.2,0
4,4,3,0,3,16,.1,0
4,4,3,0,3,15,.1,0
4,4,3,0,3,13,.1,0
4,4,3,0,3,15,.1,0
4,4,3,0,3,15,.2,0
4,4,3,0,3,14,.1,0
4,4,3,0,3,16,.2,0
4,4,3,0,3,17,.1,0
4,4,3,0,3,17,.1,0
4,4,3,0,3,9,.1,0
4,4,3,0,3,10,.1,0
6,4,3,0,3,7,.2,0
5,4,3,0,3,4,.1,0
6,4,3,0,3,5,0,0
6,6,3,0,3,3,.1,1
6,5,3,0,3,1,0,0
4,4,3,0,3,6,.1,0
6,4,3,0,3,5,.3,0
4,5,3,0,3,4,.1,0
4,6,3,0,3,7,.1,0
4,5,3,0,3,5,.1,0
4,5,3,0,3,18,.1,0
4,5,3,0,3,18,.1,0
4,5,3,0,3,18,.1,0
4,5,3,0,3,18,.1,0
4,5,3,0,3,17,.1,0
4,5,3,0,3,17,.1,0
4,5,3,0,3,17,.2,0
4,5,3,0,3,17,.1,0
4,5,3,0,3,11,.1,0
6,5,3,0,3,3,.2,0
4,5,3,0,3,16,.1,0
4,5,3,0,3,14,.1,0
4,5,3,0,3,16,.1,0
4,5,3,0,3,16,.2,0
4,5,3,0,3,17,.2,0
4,5,3,0,3,15,0,0
4,5,3,0,3,14,.2,0
4,5,3,0,3,14,.2,0
4,5,3,0,3,19,.1,0
4,5,3,0,3,19,.1,0
4,5,3,0,3,19,.1,0
4,5,3,0,3,19,.1,1
4,5,3,0,3,18,.1,1
4,5,3,0,3,18,.1,1
4,5,3,0,3,15,.1,0
4,5,3,0,3,5,.3,0
6,6,3,0,3,5,.1,0
6,5,3,0,3,4,.1,0
5,5,3,0,3,3,.1,0
6,5,3,0,3,6,.2,1
4,5,3,0,3,4,.1,0
5,5,3,0,3,1,.4,0
5,6,3,0,3,2,0,0
6,7,3,0,3,1,1,1
6,2,3,0,3,1,0,0
6,6,3,0,3,1,0,0
6,5,3,0,3,4,.3,0
6,2,3,0,3,1,0,0
6,6,3,0,3,1,0,0
6,2,3,0,3,1,0,0
6,7,3,0,3,1,0,0
6,2,3,0,3,1,0,0
6,6,3,0,3,1,.1,0
6,6,3,0,3,8,.2,0
6,5,3,0,3,2,.2,0
6,5,3,0,3,2,.1,0
6,6,3,0,3,3,.1,0
6,6,3,0,3,5,.1,0
6,6,3,0,3,5,0,0
6,6,3,0,3,1,0,0
6,6,3,0,3,2,.2,0
6,6,3,0,3,5,0,0
6,6,3,0,3,4,.2,0
6,6,3,0,3,5,.1,0
6,7,3,0,3,1,0,0
4,6,3,0,3,20,.1,0
4,6,3,0,3,20,.1,0
4,6,3,0,3,20,.1,0
4,6,3,0,3,20,.1,0
4,6,3,0,3,19,.1,0
4,6,3,0,3,19,.1,0
4,6,3,0,3,16,.1,0
4,6,3,0,3,18,.2,0
4,6,3,0,3,18,.1,0
4,6,3,0,3,12,.1,0
4,6,3,0,3,17,.1,0
4,6,3,0,3,15,.1,0
4,6,3,0,3,17,.1,0
4,6,3,0,3,17,.2,0
4,6,3,0,3,18,.2,0
4,6,3,0,3,16,0,0
4,6,3,0,3,15,.2,0
4,6,3,0,3,15,.2,0
4,6,3,0,3,21,.1,0
4,6,3,0,3,21,.1,0
4,6,3,0,3,21,.1,0
4,6,3,0,3,21,.1,0
4,6,3,0,3,20,.1,0
4,6,3,0,3,20,.1,0
4,6,3,0,3,19,.2,0
4,6,3,0,3,19,.1,0
4,6,3,0,3,13,.1,0
4,6,3,0,3,17,.1,0
6,6,3,0,3,2,.1,0
5,7,3,0,3,1,0,0
4,6,3,0,3,3,.1,0
6,6,3,0,3,5,.3,1
6,7,3,0,3,5,.1,0
6,6,3,0,3,5,.1,0
6,2,3,0,3,7,.2,0
4,2,3,0,3,5,.1,0
6,6,3,0,3,3,.1,0
4,6,3,0,3,1,.3,0
6,6,3,0,3,5,.1,0
6,6,3,0,3,4,.1,0
6,7,3,0,3,5,.1,1
6,6,3,0,3,3,.1,0
6,6,3,0,3,3,0,0
6,7,3,0,3,6,0,0
6,7,3,0,3,4,.1,0
6,6,3,0,3,6,0,0
6,2,3,0,3,6,.1,0
6,2,3,0,3,5,.2,0
6,2,3,0,3,4,0,0
4,7,3,0,3,22,.1,0
4,7,3,0,3,22,.1,0
4,7,3,0,3,22,.1,0
4,7,3,0,3,22,.1,0
4,7,3,0,3,21,.1,0
4,7,3,0,3,21,.1,0
4,7,3,0,3,20,.2,0
4,7,3,0,3,20,.1,0
4,7,3,0,3,14,.1,0
4,7,3,0,3,18,.1,0
4,7,3,0,3,16,.1,0
4,7,3,0,3,18,.1,0
4,7,3,0,3,18,.2,0
4,7,3,0,3,18,.1,0
4,7,3,0,3,19,.2,0
4,7,3,0,3,17,0,0
4,7,3,0,3,16,.2,0
4,7,3,0,3,16,.2,0
4,7,3,0,3,23,.1,0
4,7,3,0,3,23,.1,0
4,7,3,0,3,23,.1,0
4,7,3,0,3,23,.1,0
4,7,3,0,3,22,.1,0
4,7,3,0,3,22,.1,0
4,7,3,0,3,21,.2,0
4,7,3,0,3,21,.1,0
4,7,3,0,3,15,.1,0
4,7,3,0,3,19,.1,0
4,7,3,0,3,17,.1,0
4,7,3,0,3,19,.1,0
4,7,3,0,3,6,.2,1
4,1,3,0,3,24,.1,0
4,1,3,0,3,24,.1,0
4,1,3,0,3,24,.1,0
4,1,3,0,3,24,.1,0
4,1,3,0,3,23,.1,0
4,1,3,0,3,23,.1,0
4,1,3,0,3,22,.2,0
4,1,3,0,3,22,.1,0
4,1,3,0,3,16,.1,0
4,1,3,0,3,20,.1,0
4,1,3,0,3,18,.1,0
4,1,3,0,3,20,.1,0
4,1,3,0,3,19,.2,0
4,1,3,0,3,19,.1,0
4,1,3,0,3,20,.2,0
4,1,3,0,3,18,0,0
4,1,3,0,3,17,.2,0
4,1,3,0,3,17,.2,0
4,2,3,0,3,6,.1,0
4,2,3,0,3,3,.1,0
6,2,3,0,3,2,.2,0
4,2,3,0,3,18,.2,0
4,2,3,0,3,18,.2,0
4,2,3,0,3,25,.1,0
4,2,3,0,3,26,.1,0
4,2,3,0,3,25,.1,0
4,2,3,0,3,26,.1,0
4,2,3,0,3,25,.1,0
4,2,3,0,3,26,.1,0
4,2,3,0,3,25,.1,0
4,2,3,0,3,24,.1,0
4,2,3,0,3,24,.1,0
4,2,3,0,3,23,.2,0
4,2,3,0,3,23,.1,0
4,2,3,0,3,21,.1,0
4,2,3,0,3,19,.1,0
4,2,3,0,3,21,.1,0
4,2,3,0,3,20,.2,0
4,2,3,0,3,20,.1,0
4,2,3,0,3,21,.2,0
4,2,3,0,3,26,.1,0
4,2,3,0,3,25,.1,0
4,2,3,0,3,25,.1,0
4,2,3,0,3,24,.2,0
4,2,3,0,3,22,.1,0
4,2,3,0,3,20,.1,0
4,2,3,0,3,22,.1,0
4,2,3,0,3,21,.2,0
4,2,3,0,3,21,.1,0
4,2,3,0,3,22,.2,0
4,2,3,0,3,17,.1,0
4,2,3,0,3,18,.1,0
6,2,3,0,3,5,.1,0
6,3,3,0,3,1,.2,0
6,2,3,0,3,4,.1,0
6,3,3,0,3,9,.2,0
6,2,3,0,3,4,.1,0
6,3,3,0,3,5,.1,0
6,3,3,0,3,5,.2,0
6,2,3,0,3,4,.2,0
5,2,3,0,3,5,.2,1
4,3,3,0,3,6,.1,0
6,3,3,0,3,6,.1,0
6,3,3,0,3,6,0,0
5,3,3,0,3,4,.1,0
6,3,3,0,3,6,.1,0
6,2,3,0,3,5,0,0
6,2,3,0,3,3,.2,1
4,2,3,0,3,1,.1,0
4,3,3,0,3,27,.1,0
4,3,3,0,3,27,.1,0
4,3,3,0,3,27,.1,0
4,3,3,0,3,27,.1,0
4,3,3,0,3,26,.1,0
4,3,3,0,3,26,.1,0
4,3,3,0,3,25,.2,0
4,3,3,0,3,24,.1,0
6,3,3,0,3,3,.1,0
4,3,3,0,3,5,.1,0
4,3,3,0,3,19,.1,0
4,3,3,0,3,23,.1,0
4,3,3,0,3,21,.1,0
4,3,3,0,3,23,.1,0
4,3,3,0,3,22,.2,0
4,3,3,0,3,22,.1,0
4,3,3,0,3,23,.2,0
4,3,3,0,3,2,.1,0
4,3,3,0,3,19,.2,0
4,3,3,0,3,19,.2,1
4,3,3,0,3,28,.1,0
4,3,3,0,3,28,.1,0
4,3,3,0,3,28,.1,0
4,3,3,0,3,28,.1,0
4,3,3,0,3,27,.1,0
4,3,3,0,3,27,.1,0
4,3,3,0,3,26,.2,0
4,3,3,0,3,25,.1,0
6,4,3,0,3,2,0,0
6,4,3,0,3,6,.1,1
4,4,3,0,3,4,.1,0
4,3,3,0,3,4,.1,0
6,3,3,0,3,7,0,0
6,3,3,0,3,5,.1,0
4,3,3,0,3,2,.3,0
6,3,3,0,3,4,0,0
6,3,3,0,3,4,.1,0
6,3,3,0,3,6,.1,0
6,3,3,0,3,3,.1,0
4,3,3,0,3,7,.2,0
4,4,3,0,3,1,0,0
6,4,3,0,3,1,.1,0
6,4,3,0,3,7,0,0
6,3,3,0,3,6,.1,0
4,3,3,0,3,5,.1,1
6,4,3,0,3,2,0,0
4,3,3,0,3,1,.3,0
6,4,3,0,3,6,0,0
4,3,3,0,3,4,.1,0
6,4,3,0,3,5,.2,1
6,4,3,0,3,6,.2,0
6,4,3,0,3,6,.2,0
6,5,3,0,3,1,0,0
4,4,3,0,3,29,.1,0
4,4,3,0,3,29,.1,0
4,4,3,0,3,7,.1,0
4,4,3,0,3,29,.1,0
4,4,3,0,3,29,.1,1
6,4,3,0,3,5,.1,0
6,5,3,0,3,10,.2,0
6,5,3,0,3,3,0,0
6,4,3,0,3,3,.1,0
6,5,3,0,3,3,0,0
6,5,3,0,3,6,.1,0
6,5,3,0,3,3,.2,0
6,5,3,0,3,3,.1,0
6,5,3,0,3,7,.1,0
6,4,3,0,3,3,.1,1
6,4,3,0,3,4,0,0
6,4,3,0,3,6,0,0
6,6,3,0,3,7,.1,0
6,4,3,0,3,6,.3,1
6,5,3,0,3,7,.1,0
6,4,3,0,3,6,.1,0
6,5,3,0,3,2,.3,0
6,4,3,0,3,8,0,0
6,5,3,0,3,5,.1,0
6,6,3,0,3,5,.2,0
5,5,3,0,3,6,.3,0
6,5,3,0,3,4,.2,0
6,5,3,0,3,1,.2,0
6,5,3,0,3,5,.1,0
5,5,3,0,3,6,.2,0
6,5,3,0,3,4,.1,0
6,5,3,0,3,1,.3,0
6,5,3,0,3,2,.1,0
